,condition_name,condition_integer,condition_group,beta_path,session,correct,ima
646,Bar_Choice,38,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230803/22/Bar_Choice_instance_beta.nii.gz'],scd_20230803,0,22
647,Nail_Choice,40,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230803/22/Nail_Choice_instance_beta.nii.gz'],scd_20230803,0,22
648,Hat_Choice,42,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230803/22/Hat_Choice_instance_beta.nii.gz'],scd_20230803,0,22
649,LightYellow_Choice,44,colored_blob_choices,['subjects/jeeves/sessions/scd_20230803/22/LightYellow_Choice_instance_beta.nii.gz'],scd_20230803,0,22
650,LightTurquiose_Choice,46,colored_blob_choices,['subjects/jeeves/sessions/scd_20230803/22/LightTurquiose_Choice_instance_beta.nii.gz'],scd_20230803,0,22
651,LightPurple_Choice,48,colored_blob_choices,['subjects/jeeves/sessions/scd_20230803/22/LightPurple_Choice_instance_beta.nii.gz'],scd_20230803,0,22
652,Spade_Choice,53,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230803/22/Spade_Choice_instance_beta.nii.gz'],scd_20230803,0,22
653,Rabbit_Choice,55,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230803/22/Rabbit_Choice_instance_beta.nii.gz'],scd_20230803,0,22
654,DarkBlue,5,colored_blobs,"['subjects/jeeves/sessions/scd_20230803/12/DarkBlue_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/12/DarkBlue_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/12/DarkBlue_delay_2_instance_beta.nii.gz']",scd_20230803,1,12
655,Bar,10,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230803/12/Bar_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/12/Bar_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/12/Bar_delay_2_instance_beta.nii.gz']",scd_20230803,0,12
656,Nail,12,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230803/12/Nail_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/12/Nail_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/12/Nail_delay_2_instance_beta.nii.gz']",scd_20230803,0,12
657,Hat,14,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230803/12/Hat_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/12/Hat_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/12/Hat_delay_2_instance_beta.nii.gz']",scd_20230803,0,12
658,LightYellow,16,colored_blobs,"['subjects/jeeves/sessions/scd_20230803/12/LightYellow_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/12/LightYellow_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/12/LightYellow_delay_2_instance_beta.nii.gz']",scd_20230803,1,12
659,LightTurquiose,18,colored_blobs,"['subjects/jeeves/sessions/scd_20230803/12/LightTurquiose_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/12/LightTurquiose_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/12/LightTurquiose_delay_2_instance_beta.nii.gz']",scd_20230803,1,12
660,Diamond,23,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230803/12/Diamond_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/12/Diamond_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/12/Diamond_delay_2_instance_beta.nii.gz']",scd_20230803,1,12
661,Spade,25,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230803/12/Spade_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/12/Spade_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/12/Spade_delay_2_instance_beta.nii.gz']",scd_20230803,1,12
662,Rabbit,27,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230803/12/Rabbit_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/12/Rabbit_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/12/Rabbit_delay_2_instance_beta.nii.gz']",scd_20230803,1,12
663,DarkBlue_Choice,33,colored_blob_choices,['subjects/jeeves/sessions/scd_20230803/12/DarkBlue_Choice_instance_beta.nii.gz'],scd_20230803,0,12
664,Bar_Choice,38,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230803/12/Bar_Choice_instance_beta.nii.gz'],scd_20230803,0,12
665,Nail_Choice,40,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230803/12/Nail_Choice_instance_beta.nii.gz'],scd_20230803,0,12
666,Hat_Choice,42,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230803/12/Hat_Choice_instance_beta.nii.gz'],scd_20230803,0,12
667,LightYellow_Choice,44,colored_blob_choices,['subjects/jeeves/sessions/scd_20230803/12/LightYellow_Choice_instance_beta.nii.gz'],scd_20230803,0,12
668,LightTurquiose_Choice,46,colored_blob_choices,['subjects/jeeves/sessions/scd_20230803/12/LightTurquiose_Choice_instance_beta.nii.gz'],scd_20230803,0,12
669,Diamond_Choice,51,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230803/12/Diamond_Choice_instance_beta.nii.gz'],scd_20230803,0,12
670,Spade_Choice,53,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230803/12/Spade_Choice_instance_beta.nii.gz'],scd_20230803,0,12
671,Rabbit_Choice,55,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230803/12/Rabbit_Choice_instance_beta.nii.gz'],scd_20230803,0,12
672,DarkGreen,3,colored_blobs,"['subjects/jeeves/sessions/scd_20230803/7/DarkGreen_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/7/DarkGreen_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/7/DarkGreen_delay_2_instance_beta.nii.gz']",scd_20230803,0,7
673,DarkGray,7,colored_blobs,"['subjects/jeeves/sessions/scd_20230803/7/DarkGray_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/7/DarkGray_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/7/DarkGray_delay_2_instance_beta.nii.gz']",scd_20230803,0,7
674,UpArrow,8,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230803/7/UpArrow_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/7/UpArrow_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/7/UpArrow_delay_2_instance_beta.nii.gz']",scd_20230803,1,7
675,Bar,10,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230803/7/Bar_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/7/Bar_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/7/Bar_delay_2_instance_beta.nii.gz']",scd_20230803,0,7
676,Nail,12,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230803/7/Nail_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/7/Nail_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/7/Nail_delay_2_instance_beta.nii.gz']",scd_20230803,1,7
677,Hat,14,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230803/7/Hat_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/7/Hat_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/7/Hat_delay_2_instance_beta.nii.gz']",scd_20230803,0,7
678,LightYellow,16,colored_blobs,"['subjects/jeeves/sessions/scd_20230803/7/LightYellow_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/7/LightYellow_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/7/LightYellow_delay_2_instance_beta.nii.gz']",scd_20230803,1,7
679,LightTurquiose,18,colored_blobs,"['subjects/jeeves/sessions/scd_20230803/7/LightTurquiose_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/7/LightTurquiose_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/7/LightTurquiose_delay_2_instance_beta.nii.gz']",scd_20230803,1,7
680,LightPurple,20,colored_blobs,"['subjects/jeeves/sessions/scd_20230803/7/LightPurple_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/7/LightPurple_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/7/LightPurple_delay_2_instance_beta.nii.gz']",scd_20230803,1,7
681,Spade,25,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230803/7/Spade_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/7/Spade_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/7/Spade_delay_2_instance_beta.nii.gz']",scd_20230803,1,7
682,Rabbit,27,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230803/7/Rabbit_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/7/Rabbit_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/7/Rabbit_delay_2_instance_beta.nii.gz']",scd_20230803,1,7
683,DarkGreen_Choice,31,colored_blob_choices,['subjects/jeeves/sessions/scd_20230803/7/DarkGreen_Choice_instance_beta.nii.gz'],scd_20230803,0,7
684,DarkGray_Choice,35,colored_blob_choices,['subjects/jeeves/sessions/scd_20230803/7/DarkGray_Choice_instance_beta.nii.gz'],scd_20230803,0,7
685,UpArrow_Choice,36,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230803/7/UpArrow_Choice_instance_beta.nii.gz'],scd_20230803,0,7
686,Bar_Choice,38,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230803/7/Bar_Choice_instance_beta.nii.gz'],scd_20230803,0,7
687,Nail_Choice,40,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230803/7/Nail_Choice_instance_beta.nii.gz'],scd_20230803,0,7
688,Hat_Choice,42,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230803/7/Hat_Choice_instance_beta.nii.gz'],scd_20230803,0,7
689,LightYellow_Choice,44,colored_blob_choices,['subjects/jeeves/sessions/scd_20230803/7/LightYellow_Choice_instance_beta.nii.gz'],scd_20230803,0,7
690,LightTurquiose_Choice,46,colored_blob_choices,['subjects/jeeves/sessions/scd_20230803/7/LightTurquiose_Choice_instance_beta.nii.gz'],scd_20230803,0,7
691,LightPurple_Choice,48,colored_blob_choices,['subjects/jeeves/sessions/scd_20230803/7/LightPurple_Choice_instance_beta.nii.gz'],scd_20230803,0,7
692,Spade_Choice,53,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230803/7/Spade_Choice_instance_beta.nii.gz'],scd_20230803,0,7
693,Rabbit_Choice,55,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230803/7/Rabbit_Choice_instance_beta.nii.gz'],scd_20230803,0,7
694,DarkRed,1,colored_blobs,"['subjects/jeeves/sessions/scd_20230803/24/DarkRed_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/24/DarkRed_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/24/DarkRed_delay_2_instance_beta.nii.gz']",scd_20230803,0,24
695,DarkGreen,3,colored_blobs,"['subjects/jeeves/sessions/scd_20230803/24/DarkGreen_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/24/DarkGreen_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/24/DarkGreen_delay_2_instance_beta.nii.gz']",scd_20230803,0,24
696,DarkGray,7,colored_blobs,"['subjects/jeeves/sessions/scd_20230803/24/DarkGray_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/24/DarkGray_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/24/DarkGray_delay_2_instance_beta.nii.gz']",scd_20230803,0,24
697,UpArrow,8,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230803/24/UpArrow_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/24/UpArrow_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/24/UpArrow_delay_2_instance_beta.nii.gz']",scd_20230803,1,24
698,Hat,14,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230803/24/Hat_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/24/Hat_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/24/Hat_delay_2_instance_beta.nii.gz']",scd_20230803,0,24
699,LightYellow,16,colored_blobs,"['subjects/jeeves/sessions/scd_20230803/24/LightYellow_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/24/LightYellow_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/24/LightYellow_delay_2_instance_beta.nii.gz']",scd_20230803,1,24
700,LightPurple,20,colored_blobs,"['subjects/jeeves/sessions/scd_20230803/24/LightPurple_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/24/LightPurple_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/24/LightPurple_delay_2_instance_beta.nii.gz']",scd_20230803,0,24
701,Diamond,23,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230803/24/Diamond_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/24/Diamond_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/24/Diamond_delay_2_instance_beta.nii.gz']",scd_20230803,1,24
702,Spade,25,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230803/24/Spade_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/24/Spade_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/24/Spade_delay_2_instance_beta.nii.gz']",scd_20230803,1,24
703,Rabbit,27,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230803/24/Rabbit_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/24/Rabbit_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/24/Rabbit_delay_2_instance_beta.nii.gz']",scd_20230803,1,24
704,DarkRed_Choice,29,colored_blob_choices,['subjects/jeeves/sessions/scd_20230803/24/DarkRed_Choice_instance_beta.nii.gz'],scd_20230803,0,24
705,DarkGreen_Choice,31,colored_blob_choices,['subjects/jeeves/sessions/scd_20230803/24/DarkGreen_Choice_instance_beta.nii.gz'],scd_20230803,0,24
706,DarkGray_Choice,35,colored_blob_choices,['subjects/jeeves/sessions/scd_20230803/24/DarkGray_Choice_instance_beta.nii.gz'],scd_20230803,0,24
707,UpArrow_Choice,36,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230803/24/UpArrow_Choice_instance_beta.nii.gz'],scd_20230803,0,24
708,Hat_Choice,42,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230803/24/Hat_Choice_instance_beta.nii.gz'],scd_20230803,0,24
709,LightYellow_Choice,44,colored_blob_choices,['subjects/jeeves/sessions/scd_20230803/24/LightYellow_Choice_instance_beta.nii.gz'],scd_20230803,0,24
710,LightPurple_Choice,48,colored_blob_choices,['subjects/jeeves/sessions/scd_20230803/24/LightPurple_Choice_instance_beta.nii.gz'],scd_20230803,0,24
711,Diamond_Choice,51,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230803/24/Diamond_Choice_instance_beta.nii.gz'],scd_20230803,0,24
712,Spade_Choice,53,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230803/24/Spade_Choice_instance_beta.nii.gz'],scd_20230803,0,24
713,Rabbit_Choice,55,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230803/24/Rabbit_Choice_instance_beta.nii.gz'],scd_20230803,0,24
714,DarkGreen,3,colored_blobs,"['subjects/jeeves/sessions/scd_20230803/17/DarkGreen_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/17/DarkGreen_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/17/DarkGreen_delay_2_instance_beta.nii.gz']",scd_20230803,0,17
715,DarkBlue,5,colored_blobs,"['subjects/jeeves/sessions/scd_20230803/17/DarkBlue_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/17/DarkBlue_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/17/DarkBlue_delay_2_instance_beta.nii.gz']",scd_20230803,1,17
716,DarkGray,7,colored_blobs,"['subjects/jeeves/sessions/scd_20230803/17/DarkGray_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/17/DarkGray_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/17/DarkGray_delay_2_instance_beta.nii.gz']",scd_20230803,0,17
717,Bar,10,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230803/17/Bar_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/17/Bar_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/17/Bar_delay_2_instance_beta.nii.gz']",scd_20230803,0,17
718,Hat,14,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230803/17/Hat_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/17/Hat_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/17/Hat_delay_2_instance_beta.nii.gz']",scd_20230803,0,17
719,LightTurquiose,18,colored_blobs,"['subjects/jeeves/sessions/scd_20230803/17/LightTurquiose_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/17/LightTurquiose_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/17/LightTurquiose_delay_2_instance_beta.nii.gz']",scd_20230803,1,17
720,Diamond,23,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230803/17/Diamond_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/17/Diamond_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/17/Diamond_delay_2_instance_beta.nii.gz']",scd_20230803,0,17
721,Spade,25,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230803/17/Spade_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/17/Spade_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/17/Spade_delay_2_instance_beta.nii.gz']",scd_20230803,1,17
722,DarkGreen_Choice,31,colored_blob_choices,['subjects/jeeves/sessions/scd_20230803/17/DarkGreen_Choice_instance_beta.nii.gz'],scd_20230803,0,17
723,DarkBlue_Choice,33,colored_blob_choices,['subjects/jeeves/sessions/scd_20230803/17/DarkBlue_Choice_instance_beta.nii.gz'],scd_20230803,0,17
724,DarkGray_Choice,35,colored_blob_choices,['subjects/jeeves/sessions/scd_20230803/17/DarkGray_Choice_instance_beta.nii.gz'],scd_20230803,0,17
725,Bar_Choice,38,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230803/17/Bar_Choice_instance_beta.nii.gz'],scd_20230803,0,17
726,Hat_Choice,42,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230803/17/Hat_Choice_instance_beta.nii.gz'],scd_20230803,0,17
727,LightTurquiose_Choice,46,colored_blob_choices,['subjects/jeeves/sessions/scd_20230803/17/LightTurquiose_Choice_instance_beta.nii.gz'],scd_20230803,0,17
728,Diamond_Choice,51,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230803/17/Diamond_Choice_instance_beta.nii.gz'],scd_20230803,0,17
729,Spade_Choice,53,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230803/17/Spade_Choice_instance_beta.nii.gz'],scd_20230803,0,17
730,DarkRed,1,colored_blobs,"['subjects/jeeves/sessions/scd_20230803/19/DarkRed_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/19/DarkRed_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/19/DarkRed_delay_2_instance_beta.nii.gz']",scd_20230803,0,19
731,DarkGreen,3,colored_blobs,"['subjects/jeeves/sessions/scd_20230803/19/DarkGreen_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/19/DarkGreen_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/19/DarkGreen_delay_2_instance_beta.nii.gz']",scd_20230803,1,19
732,DarkGray,7,colored_blobs,"['subjects/jeeves/sessions/scd_20230803/19/DarkGray_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/19/DarkGray_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/19/DarkGray_delay_2_instance_beta.nii.gz']",scd_20230803,0,19
733,Bar,10,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230803/19/Bar_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/19/Bar_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/19/Bar_delay_2_instance_beta.nii.gz']",scd_20230803,0,19
734,Hat,14,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230803/19/Hat_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/19/Hat_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/19/Hat_delay_2_instance_beta.nii.gz']",scd_20230803,0,19
735,LightYellow,16,colored_blobs,"['subjects/jeeves/sessions/scd_20230803/19/LightYellow_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/19/LightYellow_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/19/LightYellow_delay_2_instance_beta.nii.gz']",scd_20230803,1,19
736,LightTurquiose,18,colored_blobs,"['subjects/jeeves/sessions/scd_20230803/19/LightTurquiose_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/19/LightTurquiose_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/19/LightTurquiose_delay_2_instance_beta.nii.gz']",scd_20230803,1,19
737,LightPurple,20,colored_blobs,"['subjects/jeeves/sessions/scd_20230803/19/LightPurple_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/19/LightPurple_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/19/LightPurple_delay_2_instance_beta.nii.gz']",scd_20230803,0,19
738,Diamond,23,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230803/19/Diamond_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/19/Diamond_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/19/Diamond_delay_2_instance_beta.nii.gz']",scd_20230803,1,19
739,Spade,25,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230803/19/Spade_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/19/Spade_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/19/Spade_delay_2_instance_beta.nii.gz']",scd_20230803,1,19
