,Unnamed: 0,condition_name,condition_integer,condition_group,beta_path,session,correct,ima
742,742,DarkRed,1,colored_blobs,"['subjects/wooster/sessions/scd_20230213/11/DarkRed_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/11/DarkRed_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/11/DarkRed_delay_2_instance_beta.nii.gz']",scd_20230213,1,11
743,743,DarkYellow,2,colored_blobs,"['subjects/wooster/sessions/scd_20230213/11/DarkYellow_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/11/DarkYellow_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/11/DarkYellow_delay_2_instance_beta.nii.gz']",scd_20230213,1,11
744,744,DarkGray,7,colored_blobs,"['subjects/wooster/sessions/scd_20230213/11/DarkGray_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/11/DarkGray_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/11/DarkGray_delay_2_instance_beta.nii.gz']",scd_20230213,1,11
745,745,Spike,9,uncolored_shapes,"['subjects/wooster/sessions/scd_20230213/11/Spike_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/11/Spike_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/11/Spike_delay_2_instance_beta.nii.gz']",scd_20230213,1,11
746,746,Hat,14,uncolored_shapes,"['subjects/wooster/sessions/scd_20230213/11/Hat_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/11/Hat_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/11/Hat_delay_2_instance_beta.nii.gz']",scd_20230213,1,11
747,747,LightBlue,19,colored_blobs,"['subjects/wooster/sessions/scd_20230213/11/LightBlue_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/11/LightBlue_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/11/LightBlue_delay_2_instance_beta.nii.gz']",scd_20230213,1,11
748,748,Sawblade,26,uncolored_shapes,"['subjects/wooster/sessions/scd_20230213/11/Sawblade_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/11/Sawblade_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/11/Sawblade_delay_2_instance_beta.nii.gz']",scd_20230213,0,11
749,749,DarkRed_Choice,29,colored_blob_choices,['subjects/wooster/sessions/scd_20230213/11/DarkRed_Choice_instance_beta.nii.gz'],scd_20230213,0,11
750,750,DarkYellow_Choice,30,colored_blob_choices,['subjects/wooster/sessions/scd_20230213/11/DarkYellow_Choice_instance_beta.nii.gz'],scd_20230213,0,11
751,751,DarkGray_Choice,35,colored_blob_choices,['subjects/wooster/sessions/scd_20230213/11/DarkGray_Choice_instance_beta.nii.gz'],scd_20230213,0,11
752,752,Spike_Choice,37,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230213/11/Spike_Choice_instance_beta.nii.gz'],scd_20230213,0,11
753,753,Hat_Choice,42,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230213/11/Hat_Choice_instance_beta.nii.gz'],scd_20230213,0,11
754,754,LightBlue_Choice,47,colored_blob_choices,['subjects/wooster/sessions/scd_20230213/11/LightBlue_Choice_instance_beta.nii.gz'],scd_20230213,0,11
755,755,Sawblade_Choice,54,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230213/11/Sawblade_Choice_instance_beta.nii.gz'],scd_20230213,0,11
756,756,DarkRed,1,colored_blobs,"['subjects/wooster/sessions/scd_20230213/32/DarkRed_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/32/DarkRed_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/32/DarkRed_delay_2_instance_beta.nii.gz']",scd_20230213,1,32
757,757,DarkYellow,2,colored_blobs,"['subjects/wooster/sessions/scd_20230213/32/DarkYellow_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/32/DarkYellow_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/32/DarkYellow_delay_2_instance_beta.nii.gz']",scd_20230213,1,32
758,758,DarkTurquiose,4,colored_blobs,"['subjects/wooster/sessions/scd_20230213/32/DarkTurquiose_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/32/DarkTurquiose_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/32/DarkTurquiose_delay_2_instance_beta.nii.gz']",scd_20230213,1,32
759,759,DarkGray,7,colored_blobs,"['subjects/wooster/sessions/scd_20230213/32/DarkGray_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/32/DarkGray_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/32/DarkGray_delay_2_instance_beta.nii.gz']",scd_20230213,1,32
760,760,Spike,9,uncolored_shapes,"['subjects/wooster/sessions/scd_20230213/32/Spike_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/32/Spike_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/32/Spike_delay_2_instance_beta.nii.gz']",scd_20230213,0,32
761,761,Dodecagon,11,uncolored_shapes,"['subjects/wooster/sessions/scd_20230213/32/Dodecagon_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/32/Dodecagon_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/32/Dodecagon_delay_2_instance_beta.nii.gz']",scd_20230213,0,32
762,762,Hat,14,uncolored_shapes,"['subjects/wooster/sessions/scd_20230213/32/Hat_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/32/Hat_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/32/Hat_delay_2_instance_beta.nii.gz']",scd_20230213,1,32
763,763,DarkRed_Choice,29,colored_blob_choices,['subjects/wooster/sessions/scd_20230213/32/DarkRed_Choice_instance_beta.nii.gz'],scd_20230213,0,32
764,764,DarkYellow_Choice,30,colored_blob_choices,['subjects/wooster/sessions/scd_20230213/32/DarkYellow_Choice_instance_beta.nii.gz'],scd_20230213,0,32
765,765,DarkTurquiose_Choice,32,colored_blob_choices,['subjects/wooster/sessions/scd_20230213/32/DarkTurquiose_Choice_instance_beta.nii.gz'],scd_20230213,0,32
766,766,DarkGray_Choice,35,colored_blob_choices,['subjects/wooster/sessions/scd_20230213/32/DarkGray_Choice_instance_beta.nii.gz'],scd_20230213,0,32
767,767,Spike_Choice,37,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230213/32/Spike_Choice_instance_beta.nii.gz'],scd_20230213,0,32
768,768,Dodecagon_Choice,39,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230213/32/Dodecagon_Choice_instance_beta.nii.gz'],scd_20230213,0,32
769,769,Hat_Choice,42,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230213/32/Hat_Choice_instance_beta.nii.gz'],scd_20230213,0,32
770,770,DarkYellow,2,colored_blobs,"['subjects/wooster/sessions/scd_20230213/6/DarkYellow_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/6/DarkYellow_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/6/DarkYellow_delay_2_instance_beta.nii.gz']",scd_20230213,1,6
771,771,UpArrow,8,uncolored_shapes,"['subjects/wooster/sessions/scd_20230213/6/UpArrow_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/6/UpArrow_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/6/UpArrow_delay_2_instance_beta.nii.gz']",scd_20230213,1,6
772,772,Spike,9,uncolored_shapes,"['subjects/wooster/sessions/scd_20230213/6/Spike_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/6/Spike_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/6/Spike_delay_2_instance_beta.nii.gz']",scd_20230213,0,6
773,773,LightTurquiose,18,colored_blobs,"['subjects/wooster/sessions/scd_20230213/6/LightTurquiose_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/6/LightTurquiose_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/6/LightTurquiose_delay_2_instance_beta.nii.gz']",scd_20230213,1,6
774,774,LightBlue,19,colored_blobs,"['subjects/wooster/sessions/scd_20230213/6/LightBlue_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/6/LightBlue_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/6/LightBlue_delay_2_instance_beta.nii.gz']",scd_20230213,0,6
775,775,Spade,25,uncolored_shapes,"['subjects/wooster/sessions/scd_20230213/6/Spade_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/6/Spade_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/6/Spade_delay_2_instance_beta.nii.gz']",scd_20230213,1,6
776,776,Sawblade,26,uncolored_shapes,"['subjects/wooster/sessions/scd_20230213/6/Sawblade_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/6/Sawblade_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/6/Sawblade_delay_2_instance_beta.nii.gz']",scd_20230213,1,6
777,777,DarkYellow_Choice,30,colored_blob_choices,['subjects/wooster/sessions/scd_20230213/6/DarkYellow_Choice_instance_beta.nii.gz'],scd_20230213,0,6
778,778,UpArrow_Choice,36,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230213/6/UpArrow_Choice_instance_beta.nii.gz'],scd_20230213,0,6
779,779,Spike_Choice,37,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230213/6/Spike_Choice_instance_beta.nii.gz'],scd_20230213,0,6
780,780,LightTurquiose_Choice,46,colored_blob_choices,['subjects/wooster/sessions/scd_20230213/6/LightTurquiose_Choice_instance_beta.nii.gz'],scd_20230213,0,6
781,781,LightBlue_Choice,47,colored_blob_choices,['subjects/wooster/sessions/scd_20230213/6/LightBlue_Choice_instance_beta.nii.gz'],scd_20230213,0,6
782,782,Spade_Choice,53,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230213/6/Spade_Choice_instance_beta.nii.gz'],scd_20230213,0,6
783,783,Sawblade_Choice,54,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230213/6/Sawblade_Choice_instance_beta.nii.gz'],scd_20230213,0,6
784,784,DarkRed,1,colored_blobs,"['subjects/wooster/sessions/scd_20230213/12/DarkRed_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/12/DarkRed_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/12/DarkRed_delay_2_instance_beta.nii.gz']",scd_20230213,0,12
785,785,DarkYellow,2,colored_blobs,"['subjects/wooster/sessions/scd_20230213/12/DarkYellow_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/12/DarkYellow_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/12/DarkYellow_delay_2_instance_beta.nii.gz']",scd_20230213,1,12
786,786,DarkGray,7,colored_blobs,"['subjects/wooster/sessions/scd_20230213/12/DarkGray_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/12/DarkGray_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/12/DarkGray_delay_2_instance_beta.nii.gz']",scd_20230213,0,12
787,787,UpArrow,8,uncolored_shapes,"['subjects/wooster/sessions/scd_20230213/12/UpArrow_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/12/UpArrow_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/12/UpArrow_delay_2_instance_beta.nii.gz']",scd_20230213,1,12
788,788,Spike,9,uncolored_shapes,"['subjects/wooster/sessions/scd_20230213/12/Spike_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/12/Spike_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/12/Spike_delay_2_instance_beta.nii.gz']",scd_20230213,0,12
789,789,Hat,14,uncolored_shapes,"['subjects/wooster/sessions/scd_20230213/12/Hat_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/12/Hat_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/12/Hat_delay_2_instance_beta.nii.gz']",scd_20230213,1,12
790,790,LightBlue,19,colored_blobs,"['subjects/wooster/sessions/scd_20230213/12/LightBlue_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/12/LightBlue_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/12/LightBlue_delay_2_instance_beta.nii.gz']",scd_20230213,1,12
791,791,Sawblade,26,uncolored_shapes,"['subjects/wooster/sessions/scd_20230213/12/Sawblade_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/12/Sawblade_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/12/Sawblade_delay_2_instance_beta.nii.gz']",scd_20230213,1,12
792,792,DarkRed_Choice,29,colored_blob_choices,['subjects/wooster/sessions/scd_20230213/12/DarkRed_Choice_instance_beta.nii.gz'],scd_20230213,0,12
793,793,DarkYellow_Choice,30,colored_blob_choices,['subjects/wooster/sessions/scd_20230213/12/DarkYellow_Choice_instance_beta.nii.gz'],scd_20230213,0,12
794,794,DarkGray_Choice,35,colored_blob_choices,['subjects/wooster/sessions/scd_20230213/12/DarkGray_Choice_instance_beta.nii.gz'],scd_20230213,0,12
795,795,UpArrow_Choice,36,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230213/12/UpArrow_Choice_instance_beta.nii.gz'],scd_20230213,0,12
796,796,Spike_Choice,37,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230213/12/Spike_Choice_instance_beta.nii.gz'],scd_20230213,0,12
797,797,Hat_Choice,42,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230213/12/Hat_Choice_instance_beta.nii.gz'],scd_20230213,0,12
798,798,LightBlue_Choice,47,colored_blob_choices,['subjects/wooster/sessions/scd_20230213/12/LightBlue_Choice_instance_beta.nii.gz'],scd_20230213,0,12
799,799,Sawblade_Choice,54,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230213/12/Sawblade_Choice_instance_beta.nii.gz'],scd_20230213,0,12
800,800,LightRed,15,colored_blobs,"['subjects/wooster/sessions/scd_20230213/8/LightRed_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/8/LightRed_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/8/LightRed_delay_2_instance_beta.nii.gz']",scd_20230213,1,8
801,801,LightYellow,16,colored_blobs,"['subjects/wooster/sessions/scd_20230213/8/LightYellow_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/8/LightYellow_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/8/LightYellow_delay_2_instance_beta.nii.gz']",scd_20230213,1,8
802,802,LightGreen,17,colored_blobs,"['subjects/wooster/sessions/scd_20230213/8/LightGreen_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/8/LightGreen_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/8/LightGreen_delay_2_instance_beta.nii.gz']",scd_20230213,1,8
803,803,LightBlue,19,colored_blobs,"['subjects/wooster/sessions/scd_20230213/8/LightBlue_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/8/LightBlue_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/8/LightBlue_delay_2_instance_beta.nii.gz']",scd_20230213,1,8
804,804,Hourglass,22,uncolored_shapes,"['subjects/wooster/sessions/scd_20230213/8/Hourglass_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/8/Hourglass_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/8/Hourglass_delay_2_instance_beta.nii.gz']",scd_20230213,1,8
805,805,Diamond,23,uncolored_shapes,"['subjects/wooster/sessions/scd_20230213/8/Diamond_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/8/Diamond_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/8/Diamond_delay_2_instance_beta.nii.gz']",scd_20230213,1,8
806,806,Lock,24,uncolored_shapes,"['subjects/wooster/sessions/scd_20230213/8/Lock_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/8/Lock_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/8/Lock_delay_2_instance_beta.nii.gz']",scd_20230213,1,8
807,807,LightRed_Choice,43,colored_blob_choices,['subjects/wooster/sessions/scd_20230213/8/LightRed_Choice_instance_beta.nii.gz'],scd_20230213,0,8
808,808,LightYellow_Choice,44,colored_blob_choices,['subjects/wooster/sessions/scd_20230213/8/LightYellow_Choice_instance_beta.nii.gz'],scd_20230213,0,8
809,809,LightGreen_Choice,45,colored_blob_choices,['subjects/wooster/sessions/scd_20230213/8/LightGreen_Choice_instance_beta.nii.gz'],scd_20230213,0,8
810,810,LightBlue_Choice,47,colored_blob_choices,['subjects/wooster/sessions/scd_20230213/8/LightBlue_Choice_instance_beta.nii.gz'],scd_20230213,0,8
811,811,Hourglass_Choice,50,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230213/8/Hourglass_Choice_instance_beta.nii.gz'],scd_20230213,0,8
812,812,Diamond_Choice,51,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230213/8/Diamond_Choice_instance_beta.nii.gz'],scd_20230213,0,8
813,813,Lock_Choice,52,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230213/8/Lock_Choice_instance_beta.nii.gz'],scd_20230213,0,8
814,814,DarkBlue,5,colored_blobs,"['subjects/wooster/sessions/scd_20230213/30/DarkBlue_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/30/DarkBlue_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/30/DarkBlue_delay_2_instance_beta.nii.gz']",scd_20230213,1,30
815,815,Nail,12,uncolored_shapes,"['subjects/wooster/sessions/scd_20230213/30/Nail_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/30/Nail_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/30/Nail_delay_2_instance_beta.nii.gz']",scd_20230213,1,30
816,816,LightRed,15,colored_blobs,"['subjects/wooster/sessions/scd_20230213/30/LightRed_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/30/LightRed_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/30/LightRed_delay_2_instance_beta.nii.gz']",scd_20230213,1,30
817,817,LightBlue,19,colored_blobs,"['subjects/wooster/sessions/scd_20230213/30/LightBlue_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/30/LightBlue_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/30/LightBlue_delay_2_instance_beta.nii.gz']",scd_20230213,0,30
818,818,LightGray,21,colored_blobs,"['subjects/wooster/sessions/scd_20230213/30/LightGray_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/30/LightGray_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/30/LightGray_delay_2_instance_beta.nii.gz']",scd_20230213,1,30
819,819,Hourglass,22,uncolored_shapes,"['subjects/wooster/sessions/scd_20230213/30/Hourglass_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/30/Hourglass_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/30/Hourglass_delay_2_instance_beta.nii.gz']",scd_20230213,0,30
820,820,Sawblade,26,uncolored_shapes,"['subjects/wooster/sessions/scd_20230213/30/Sawblade_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/30/Sawblade_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/30/Sawblade_delay_2_instance_beta.nii.gz']",scd_20230213,1,30
821,821,Venn,28,uncolored_shapes,"['subjects/wooster/sessions/scd_20230213/30/Venn_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/30/Venn_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/30/Venn_delay_2_instance_beta.nii.gz']",scd_20230213,1,30
822,822,DarkBlue_Choice,33,colored_blob_choices,['subjects/wooster/sessions/scd_20230213/30/DarkBlue_Choice_instance_beta.nii.gz'],scd_20230213,0,30
823,823,Nail_Choice,40,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230213/30/Nail_Choice_instance_beta.nii.gz'],scd_20230213,0,30
824,824,LightRed_Choice,43,colored_blob_choices,['subjects/wooster/sessions/scd_20230213/30/LightRed_Choice_instance_beta.nii.gz'],scd_20230213,0,30
825,825,LightBlue_Choice,47,colored_blob_choices,['subjects/wooster/sessions/scd_20230213/30/LightBlue_Choice_instance_beta.nii.gz'],scd_20230213,0,30
826,826,LightGray_Choice,49,colored_blob_choices,['subjects/wooster/sessions/scd_20230213/30/LightGray_Choice_instance_beta.nii.gz'],scd_20230213,0,30
827,827,Hourglass_Choice,50,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230213/30/Hourglass_Choice_instance_beta.nii.gz'],scd_20230213,0,30
828,828,Sawblade_Choice,54,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230213/30/Sawblade_Choice_instance_beta.nii.gz'],scd_20230213,0,30
829,829,Venn_Choice,56,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230213/30/Venn_Choice_instance_beta.nii.gz'],scd_20230213,0,30
830,830,DarkRed,1,colored_blobs,"['subjects/wooster/sessions/scd_20230213/27/DarkRed_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/27/DarkRed_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230213/27/DarkRed_delay_2_instance_beta.nii.gz']",scd_20230213,1,27
